,day,time,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
0,2018-01-19,15:00:00,39.44,39.45,39.41,39.37,7991.52,-0.03,-0.08,39.476,39.651,39.8325,11623.3,8927.56,7330.51,0.01
1,2018-01-19,14:55:00,39.39,39.52,39.45,39.38,12956.2,0.06,0.15,39.564,39.703,39.8595,11013.4,8532.87,7199.58,0.01
2,2018-01-19,14:50:00,39.5,39.68,39.4,39.38,7372.6,-0.1,-0.25,39.636,39.758,39.8845,9858.85,7605.54,7110.5,0.01
3,2018-01-19,14:45:00,39.56,39.58,39.55,39.28,18394.0,-0.01,-0.03,39.706,39.817,39.914,10597.0,7146.81,7017.22,0.02
4,2018-01-19,14:40:00,39.86,39.86,39.57,39.56,11402.0,-0.29,-0.73,39.77,39.862,39.934,7615.79,6231.89,6410.7,0.01
5,2018-01-19,14:35:00,39.82,39.99,39.85,39.82,4942.12,0.03,0.08,39.826,39.919,39.9595,6231.85,5592.2,6025.54,0.01
6,2018-01-19,14:30:00,39.74,39.83,39.81,39.66,7183.52,0.07,0.18,39.842,39.958,39.975,6052.35,5542.92,6005.61,0.01
7,2018-01-19,14:25:00,39.87,39.87,39.75,39.7,11063.6,-0.12,-0.3,39.88,39.992,39.988,5352.23,5123.7,5983.17,0.01
8,2018-01-19,14:20:00,39.85,39.9,39.87,39.82,3487.72,0.02,0.05,39.928,40.017,39.999,3696.58,4691.06,5983.2,0.0
9,2018-01-19,14:15:00,39.93,39.96,39.85,39.85,4482.28,-0.08,-0.2,39.954,40.014,40.013,4847.99,4992.02,6358.51,0.0
10,2018-01-19,14:10:00,40.0,40.0,39.93,39.9,4044.64,-0.07,-0.18,40.012,40.014,40.0275,4952.56,5733.47,6554.12,0.0
11,2018-01-19,14:05:00,39.96,40.01,40.0,39.94,3682.92,0.04,0.1,40.074,40.016,40.0445,5033.49,5866.3,7055.32,0.0
12,2018-01-19,14:00:00,40.0,40.02,39.99,39.96,2785.32,-0.01,-0.03,40.104,40.011,40.083,4895.18,6615.45,7564.35,0.0
13,2018-01-19,13:55:00,40.13,40.27,40.0,40.0,9244.8,-0.13,-0.32,40.106,40.011,40.1295,5685.54,6887.63,8314.23,0.01
14,2018-01-19,13:50:00,40.24,40.24,40.14,40.11,5005.12,-0.1,-0.25,40.074,40.006,40.179,5136.05,6589.5,8852.55,0.01
15,2018-01-19,13:45:00,40.16,40.24,40.24,39.98,4449.28,0.08,0.2,40.016,40.0,40.2035,6514.38,6458.87,9450.63,0.0
16,2018-01-19,13:40:00,40.02,40.15,40.15,39.94,2991.36,0.13,0.32,39.958,39.992,40.222,6699.1,6468.29,10042.5,0.0
17,2018-01-19,13:35:00,39.83,40.0,40.0,39.8,6737.12,0.17,0.43,39.918,39.984,40.2415,8335.73,6842.63,10610.6,0.01
18,2018-01-19,13:30:00,39.85,39.93,39.84,39.83,6497.36,-0.01,-0.03,39.916,39.981,40.2515,8089.72,7275.34,10604.6,0.01
19,2018-01-19,13:25:00,39.95,39.95,39.85,39.82,11896.8,-0.1,-0.25,39.938,40.012,40.257,8042.95,7725.01,10791.6,0.01
20,2018-01-19,13:20:00,39.94,39.95,39.95,39.9,5372.88,0.01,0.03,39.984,40.041,40.2675,6403.36,7374.77,10511.8,0.01
21,2018-01-19,13:15:00,39.99,40.06,39.95,39.9,11174.5,-0.04,-0.1,40.026,40.073,40.2655,6237.48,8244.34,10775.3,0.01
22,2018-01-19,13:10:00,39.94,40.15,39.99,39.93,5507.04,0.05,0.13,40.05,40.155,40.272,5349.54,8513.24,10481.1,0.01
23,2018-01-19,13:05:00,40.08,40.08,39.95,39.93,6263.52,-0.13,-0.32,40.046,40.248,40.2835,6460.97,9740.83,10772.5,0.01
24,2018-01-19,11:30:00,40.17,40.17,40.08,40.04,3698.84,-0.09,-0.22,40.086,40.352,40.302,7407.06,11115.6,11304.5,0.0
25,2018-01-19,11:25:00,40.1,40.17,40.16,40.03,4543.52,0.06,0.15,40.098,40.407,40.3025,8346.19,12442.4,11950.3,0.0
26,2018-01-19,11:20:00,39.99,40.14,40.07,39.92,6734.76,0.08,0.2,40.12,40.452,40.3055,10251.2,13616.7,13058.6,0.01
27,2018-01-19,11:15:00,40.17,40.24,39.97,39.95,11064.2,-0.2,-0.5,40.26,40.499,40.3375,11677.0,14378.7,15102.2,0.01
28,2018-01-19,11:10:00,40.13,40.15,40.15,40.03,10994.0,0.02,0.05,40.45,40.522,40.388,13020.7,13933.9,17153.8,0.01
29,2018-01-19,11:05:00,40.27,40.28,40.14,40.1,8394.46,-0.13,-0.32,40.618,40.502,40.369,14824.1,13858.1,16941.7,0.01
30,2018-01-19,11:00:00,40.81,40.81,40.27,40.27,14068.6,-0.54,-1.32,40.716,40.494,40.352,16538.6,13648.8,17177.0,0.01
31,2018-01-19,10:55:00,40.94,41.0,40.77,40.66,13863.5,-0.17,-0.42,40.784,40.458,40.326,16982.3,13306.2,17029.7,0.01
32,2018-01-19,10:50:00,40.99,41.0,40.92,40.81,17782.9,-0.07,-0.17,40.738,40.389,40.281,17080.4,12449.0,16879.5,0.02
33,2018-01-19,10:45:00,40.62,40.99,40.99,40.5,20011.2,0.37,0.91,40.594,40.319,40.231,14847.1,11804.2,16676.3,0.02
34,2018-01-19,10:40:00,40.61,40.85,40.63,40.6,16966.8,0.02,0.05,40.386,40.252,40.1825,12892.1,11493.5,15886.6,0.02
35,2018-01-19,10:35:00,40.65,40.73,40.61,40.51,16287.0,-0.04,-0.1,40.272,40.198,40.155,10759.1,11458.2,15289.1,0.02
36,2018-01-19,10:30:00,40.2,40.57,40.54,40.19,14353.9,0.34,0.85,40.132,40.159,40.125,9630.11,12500.5,14859.3,0.01
37,2018-01-19,10:25:00,39.95,40.25,40.2,39.95,6616.78,0.25,0.63,40.04,40.176,40.1045,7817.69,15825.8,14417.7,0.01
38,2018-01-19,10:20:00,39.99,39.99,39.95,39.8,10235.9,-0.04,-0.1,40.044,40.254,40.1,8761.31,20373.6,14275.7,0.01
39,2018-01-19,10:15:00,39.97,40.1,40.06,39.95,6301.68,0.09,0.23,40.118,40.236,40.1025,10094.9,20025.3,14252.7,0.01
40,2018-01-19,10:10:00,40.07,40.07,39.91,39.91,10642.3,-0.16,-0.4,40.124,40.21,40.1095,12157.4,20705.3,14308.8,0.01
41,2018-01-19,10:05:00,40.22,40.28,40.08,40.07,5291.78,-0.14,-0.35,40.186,40.194,40.1265,15370.8,20753.2,14329.4,0.01
42,2018-01-19,10:00:00,40.33,40.4,40.22,40.18,11334.9,-0.11,-0.27,40.312,40.173,40.138,23833.8,21309.9,15065.6,0.01
43,2018-01-19,09:55:00,40.05,40.45,40.32,39.87,16903.6,0.27,0.67,40.464,40.143,40.153,31985.9,21548.3,16029.8,0.02
44,2018-01-19,09:50:00,40.22,40.4,40.09,40.01,16614.4,-0.13,-0.32,40.354,40.113,40.1385,29955.8,20279.7,15608.4,0.02
45,2018-01-19,09:45:00,40.7,40.71,40.22,40.22,26709.3,-0.48,-1.18,40.296,40.112,40.1305,29253.1,19119.9,15062.5,0.03
46,2018-01-19,09:40:00,40.96,41.01,40.71,40.61,47607.0,-0.25,-0.61,40.202,40.091,40.109,26135.5,17218.1,14450.6,0.05
47,2018-01-19,09:35:00,39.89,41.0,40.98,39.89,52095.2,1.09,2.73,40.034,40.033,40.067,18786.0,13009.7,12386.6,0.05
48,2018-01-18,15:00:00,39.79,39.81,39.77,39.76,6753.08,-0.02,-0.05,39.822,39.946,40.0005,11110.7,8177.72,9953.31,0.01
49,2018-01-18,14:55:00,39.76,39.8,39.8,39.7,13101.0,0.04,0.1,39.872,39.969,39.9905,10603.6,8480.02,9796.77,0.01
50,2018-01-18,14:50:00,39.84,39.84,39.75,39.71,11121.4,-0.09,-0.23,39.928,40.009,39.9885,8986.65,7912.38,9326.07,0.01
51,2018-01-18,14:45:00,39.92,40.0,39.87,39.86,10859.1,-0.05,-0.13,39.98,40.059,39.9885,8300.71,7905.7,8919.31,0.01
52,2018-01-18,14:40:00,40.03,40.04,39.92,39.84,13719.0,-0.11,-0.27,40.032,40.103,39.9685,7233.39,8821.29,8624.61,0.01
53,2018-01-18,14:35:00,40.1,40.13,40.02,40.0,4217.4,-0.08,-0.2,40.07,40.163,39.9495,5244.72,10511.3,8445.64,0.0
54,2018-01-18,14:30:00,39.95,40.1,40.08,39.95,5016.36,0.13,0.33,40.066,40.164,39.911,6356.46,10937.2,8952.49,0.01
55,2018-01-18,14:25:00,40.13,40.15,40.01,39.82,7691.68,-0.12,-0.3,40.09,40.149,39.894,6838.11,11005.2,8936.29,0.01
56,2018-01-18,14:20:00,40.1,40.22,40.13,40.1,5522.52,0.03,0.07,40.138,40.127,39.8835,7510.7,11683.1,8764.19,0.01
57,2018-01-18,14:15:00,40.0,40.11,40.11,40.0,3775.64,0.11,0.28,40.174,40.101,39.867,10409.2,11763.5,8723.01,0.0
58,2018-01-18,14:10:00,40.2,40.2,40.0,40.0,9776.12,-0.2,-0.5,40.256,40.055,39.8475,15778.0,11728.9,8793.58,0.01
59,2018-01-18,14:05:00,40.21,40.27,40.2,40.14,7424.6,-0.01,-0.02,40.262,40.012,39.8395,15517.9,11113.5,8505.16,0.01
60,2018-01-18,14:00:00,40.44,40.45,40.25,40.22,11054.6,-0.19,-0.47,40.208,39.968,39.822,15172.3,10739.8,8606.21,0.01
61,2018-01-18,13:55:00,40.56,40.63,40.31,40.3,20015.0,-0.25,-0.62,40.116,39.918,39.8045,15855.4,9932.92,8408.5,0.02
62,2018-01-18,13:50:00,40.04,40.52,40.52,40.03,30619.5,0.48,1.2,40.028,39.834,39.782,13117.8,8427.93,8106.34,0.03
63,2018-01-18,13:45:00,39.94,40.05,40.03,39.91,8475.8,0.09,0.23,39.854,39.736,39.756,7679.86,6379.94,7597.29,0.01
64,2018-01-18,13:40:00,39.77,39.95,39.93,39.77,5696.36,0.16,0.4,39.762,39.658,39.7495,6709.12,6967.81,7724.27,0.01
65,2018-01-18,13:35:00,39.85,40.06,39.79,39.79,14470.4,-0.06,-0.15,39.728,39.639,39.745,6307.25,6867.41,7998.97,0.01
66,2018-01-18,13:30:00,39.65,39.9,39.87,39.64,6326.72,0.22,0.55,39.72,39.64,39.7485,4010.42,5845.33,7916.66,0.01
67,2018-01-18,13:25:00,39.56,39.76,39.65,39.55,3430.0,0.09,0.23,39.64,39.633,39.7345,3738.1,5682.55,8173.36,0.0
68,2018-01-18,13:20:00,39.8,39.8,39.57,39.56,3622.12,-0.23,-0.58,39.618,39.64,39.7365,5080.02,5858.25,8926.22,0.0
69,2018-01-18,13:15:00,39.74,39.82,39.76,39.72,3687.0,0.02,0.05,39.554,39.667,39.7555,7226.49,5896.8,9970.21,0.0
70,2018-01-18,13:10:00,39.48,39.75,39.75,39.47,2986.28,0.27,0.68,39.55,39.676,39.7625,7427.56,6472.67,10599.9,0.0
71,2018-01-18,13:05:00,39.54,39.55,39.47,39.39,4965.08,-0.07,-0.18,39.56,39.691,39.771,7680.23,6884.09,11104.5,0.01
72,2018-01-18,11:30:00,39.26,39.59,39.54,39.2,10139.6,0.28,0.71,39.626,39.73,39.772,7627.01,7784.76,11617.4,0.01
73,2018-01-18,11:25:00,39.76,39.76,39.25,39.22,14354.5,-0.51,-1.28,39.662,39.776,39.771,6636.49,8814.64,12222.4,0.01
74,2018-01-18,11:20:00,39.79,39.84,39.74,39.73,4692.36,-0.05,-0.13,39.78,39.841,39.793,4567.11,8480.74,12979.7,0.0
75,2018-01-18,11:15:00,39.79,39.89,39.8,39.77,4249.6,0.01,0.03,39.802,39.851,39.806,5517.78,9130.53,14145.7,0.0
76,2018-01-18,11:10:00,39.72,39.81,39.8,39.69,4699.0,0.08,0.2,39.822,39.857,39.7915,6087.95,9987.99,15122.6,0.0
77,2018-01-18,11:05:00,39.82,39.85,39.72,39.72,5187.0,-0.1,-0.25,39.834,39.836,39.7915,7942.51,10664.2,15316.1,0.01
78,2018-01-18,11:00:00,39.81,39.89,39.84,39.77,4007.6,0.03,0.08,39.89,39.833,39.7975,10992.8,11994.2,16306.4,0.0
79,2018-01-18,10:55:00,39.86,39.92,39.85,39.75,9445.72,-0.01,-0.03,39.902,39.844,39.796,12394.4,14043.6,17202.7,0.01
80,2018-01-18,10:50:00,39.86,39.98,39.9,39.82,7100.44,0.04,0.1,39.9,39.849,39.798,12743.3,14727.2,17815.7,0.01
81,2018-01-18,10:45:00,39.99,40.08,39.86,39.79,13971.8,-0.13,-0.33,39.892,39.851,39.7895,13888.0,15324.8,18419.9,0.01
82,2018-01-18,10:40:00,39.9,40.15,40.0,39.86,20438.4,0.1,0.25,39.838,39.814,39.78,13385.8,15450.1,19021.7,0.02
83,2018-01-18,10:35:00,39.84,39.94,39.9,39.84,11015.5,0.06,0.15,39.776,39.766,39.731,12995.6,15630.2,18588.9,0.01
84,2018-01-18,10:30:00,39.81,39.86,39.84,39.71,11190.2,0.03,0.08,39.786,39.745,39.673,15692.9,17478.6,18358.9,0.01
85,2018-01-18,10:25:00,39.53,39.92,39.86,39.53,12824.2,0.33,0.83,39.798,39.761,39.6185,16711.1,19160.9,18114.4,0.01
86,2018-01-18,10:20:00,39.68,39.68,39.59,39.47,11460.9,-0.09,-0.23,39.81,39.726,39.555,16761.6,20257.2,17878.9,0.01
87,2018-01-18,10:15:00,39.89,39.99,39.69,39.69,18487.0,-0.2,-0.5,39.79,39.747,39.5145,17514.4,19968.0,17664.3,0.02
88,2018-01-18,10:10:00,39.92,40.07,39.95,39.9,24502.0,0.03,0.08,39.756,39.762,39.4675,18264.9,20618.7,16984.6,0.03
89,2018-01-18,10:05:00,39.9,39.95,39.9,39.77,16281.6,0.0,0.0,39.704,39.748,39.4195,19264.4,20361.8,16557.7,0.02
90,2018-01-18,10:00:00,39.51,39.92,39.92,39.5,13076.7,0.41,1.04,39.724,39.747,39.393,21610.6,20904.2,16198.9,0.01
91,2018-01-18,09:55:00,39.5,39.59,39.49,39.4,15224.7,-0.01,-0.03,39.642,39.728,39.347,23752.7,21515.1,16145.9,0.02
92,2018-01-18,09:50:00,39.69,39.78,39.52,39.47,22239.7,-0.17,-0.43,39.704,39.746,39.319,22421.7,22593.3,15713.8,0.02
93,2018-01-18,09:45:00,40.0,40.09,39.69,39.69,29499.1,-0.31,-0.78,39.768,39.696,39.269,22972.4,21547.6,15096.8,0.03
94,2018-01-18,09:40:00,39.48,40.0,40.0,39.34,28012.8,0.52,1.32,39.792,39.601,39.218,21459.2,19239.3,14268.5,0.03
95,2018-01-18,09:35:00,39.55,39.55,39.51,38.9,23787.3,-0.04,-0.1,39.77,39.476,39.1545,20197.8,17067.9,13268.9,0.02
96,2018-01-17,15:00:00,39.84,39.85,39.8,39.8,8569.44,-0.04,-0.1,39.814,39.384,39.1135,19277.4,15500.6,12561.5,0.01
97,2018-01-17,14:55:00,39.81,39.9,39.84,39.79,24993.4,0.03,0.08,39.788,39.282,39.053,22764.8,15360.6,12685.0,0.03
98,2018-01-17,14:50:00,39.88,39.9,39.81,39.72,21933.0,-0.07,-0.18,39.624,39.173,39.001,20122.8,13350.5,11859.2,0.02
99,2018-01-17,14:45:00,39.73,39.99,39.89,39.71,21705.8,0.16,0.4,39.41,39.091,38.9645,17019.4,12753.7,11232.1,0.02
100,2018-01-17,14:40:00,39.67,39.73,39.73,39.4,19185.4,0.06,0.15,39.182,39.039,38.899,13937.9,11493.7,10486.5,0.02
101,2018-01-17,14:35:00,39.02,39.71,39.67,39.02,26006.6,0.65,1.67,38.954,38.966,38.8515,11723.8,10776.7,9954.02,0.03
102,2018-01-17,14:30:00,38.75,39.06,39.02,38.74,11783.0,0.27,0.7,38.776,38.892,38.79,7956.26,8834.3,9816.11,0.01
103,2018-01-17,14:25:00,38.75,38.85,38.74,38.69,6415.96,-0.01,-0.03,38.722,38.842,38.7665,6578.26,8646.0,10391.8,0.01
104,2018-01-17,14:20:00,38.59,38.75,38.75,38.56,6298.64,0.16,0.41,38.772,38.835,38.778,8488.02,9297.71,11282.2,0.01
105,2018-01-17,14:15:00,38.79,38.81,38.59,38.55,8114.68,-0.2,-0.52,38.896,38.833,38.7965,9049.42,9469.99,11542.8,0.01
106,2018-01-17,14:10:00,38.75,38.82,38.78,38.74,7169.04,0.03,0.08,38.978,38.843,38.832,9829.69,9622.37,11807.7,0.01
107,2018-01-17,14:05:00,38.98,38.98,38.75,38.71,4892.96,-0.23,-0.59,39.008,38.824,38.8605,9712.34,10009.5,11847.8,0.01
108,2018-01-17,14:00:00,39.35,39.35,38.99,38.94,15964.8,-0.36,-0.91,38.962,38.829,38.893,10713.8,10367.9,12133.6,0.02
109,2018-01-17,13:55:00,39.0,39.37,39.37,39.0,9105.64,0.37,0.95,38.898,38.838,38.926,10107.4,9710.6,11814.4,0.01
110,2018-01-17,13:50:00,38.93,39.09,39.0,38.93,12016.0,0.07,0.18,38.77,38.759,38.947,9890.55,9479.3,11827.2,0.01
111,2018-01-17,13:45:00,38.55,38.93,38.93,38.55,6582.32,0.38,0.99,38.708,38.737,38.9915,9415.05,9131.31,11751.1,0.01
112,2018-01-17,13:40:00,38.69,38.69,38.52,38.5,9900.0,-0.17,-0.44,38.64,38.688,39.0435,10306.7,10797.9,12013.8,0.01
113,2018-01-17,13:35:00,38.73,38.79,38.67,38.66,12933.0,-0.06,-0.15,38.696,38.691,39.0865,10022.1,12137.6,12418.9,0.01
114,2018-01-17,13:30:00,38.7,38.83,38.73,38.66,8021.44,0.03,0.08,38.778,38.721,39.143,9313.81,13266.6,12687.5,0.01
115,2018-01-17,13:25:00,38.62,38.76,38.69,38.61,9638.48,0.07,0.18,38.748,38.76,39.2055,9068.05,13615.6,13169.6,0.01
116,2018-01-17,13:20:00,38.8,38.85,38.59,38.52,11040.7,-0.21,-0.54,38.766,38.821,39.281,8847.58,13993.0,14160.6,0.01
117,2018-01-17,13:15:00,39.07,39.08,38.8,38.8,8476.72,-0.27,-0.69,38.736,38.897,39.379,11289.1,13686.0,14880.3,0.01
118,2018-01-17,13:10:00,38.58,39.08,39.08,38.57,9391.72,0.5,1.3,38.686,38.957,39.4495,14253.2,13899.2,16110.4,0.01
119,2018-01-17,13:05:00,38.78,38.78,38.58,38.49,6792.64,-0.2,-0.52,38.664,39.014,39.503,17219.4,13918.2,17460.5,0.01
120,2018-01-17,11:30:00,38.4,38.8,38.78,38.39,8536.12,0.38,0.99,38.772,39.135,39.543,18163.2,14175.1,17776.7,0.01
121,2018-01-17,11:25:00,38.55,38.6,38.44,38.31,23248.3,-0.11,-0.29,38.876,39.246,39.559,19138.5,14370.9,18899.7,0.02
122,2018-01-17,11:20:00,38.97,38.99,38.55,38.55,23297.0,-0.42,-1.08,39.058,39.399,39.5975,16082.9,13229.6,19401.3,0.02
123,2018-01-17,11:15:00,39.08,39.1,38.97,38.9,24223.1,-0.11,-0.28,39.228,39.482,39.611,13545.3,12700.1,20343.0,0.02
124,2018-01-17,11:10:00,39.25,39.4,39.12,39.12,11511.3,-0.13,-0.33,39.364,39.565,39.6335,10617.0,12108.4,21940.3,0.01
125,2018-01-17,11:05:00,39.35,39.44,39.3,39.13,13412.8,-0.05,-0.13,39.498,39.651,39.6865,10187.0,12723.6,22103.9,0.01
126,2018-01-17,11:00:00,39.42,39.55,39.35,39.34,7970.28,-0.07,-0.18,39.616,39.741,39.716,9603.35,14328.2,22479.9,0.01
127,2018-01-17,10:55:00,39.59,39.59,39.4,39.34,10609.2,-0.19,-0.48,39.74,39.861,39.776,10376.4,16074.6,23613.7,0.01
128,2018-01-17,10:50:00,39.79,39.82,39.65,39.65,9581.24,-0.14,-0.35,39.736,39.942,39.8355,11855.0,18321.6,25288.4,0.01
129,2018-01-17,10:45:00,39.9,39.9,39.79,39.75,9361.44,-0.11,-0.28,39.766,39.992,39.856,13599.9,21002.7,26875.1,0.01
130,2018-01-17,10:40:00,39.97,40.01,39.89,39.84,10494.6,-0.08,-0.2,39.804,39.951,39.857,15260.2,21378.3,28289.9,0.01
131,2018-01-17,10:35:00,39.4,39.99,39.97,39.38,11835.4,0.57,1.45,39.866,39.872,39.861,19053.1,23428.5,30605.9,0.01
132,2018-01-17,10:30:00,39.79,39.79,39.38,39.37,18002.1,-0.41,-1.03,39.982,39.796,39.8275,21772.8,25572.9,31148.3,0.02
133,2018-01-17,10:25:00,40.0,40.0,39.8,39.75,18306.0,-0.2,-0.5,40.148,39.74,39.8075,24788.3,27985.8,32479.9,0.02
134,2018-01-17,10:20:00,40.2,40.2,39.98,39.87,17663.0,-0.22,-0.55,40.218,39.702,39.765,28405.5,31772.1,32676.9,0.02
135,2018-01-17,10:15:00,40.57,40.57,40.2,40.18,29459.2,-0.37,-0.91,40.098,39.722,39.681,27496.3,31484.2,32576.7,0.03
136,2018-01-17,10:10:00,40.2,40.55,40.55,39.99,25433.8,0.35,0.87,39.878,39.691,39.5875,27803.8,30631.5,31744.1,0.03
137,2018-01-17,10:05:00,40.15,40.49,40.21,39.91,33079.4,0.06,0.15,39.61,39.691,39.473,29373.0,31152.7,31237.2,0.03
138,2018-01-17,10:00:00,39.4,40.17,40.15,39.4,36392.2,0.75,1.9,39.332,39.729,39.3685,31183.4,32255.2,30242.1,0.04
139,2018-01-17,09:55:00,39.12,39.38,39.38,39.1,13117.0,0.26,0.66,39.186,39.72,39.2625,35138.7,32747.5,29508.1,0.01
140,2018-01-17,09:50:00,39.22,39.38,39.1,38.99,30996.8,-0.12,-0.31,39.346,39.763,39.216,35472.0,35201.5,30589.6,0.03
